start_s,end_s,mbps
0.0,1.001072,198.9887223111915
1.001072,2.001059,200.7036319053733
2.001059,3.001072,198.1210736519046
3.001072,4.001059,201.0163719690591
4.001059,5.001069,199.98727741133422
5.001069,6.001066,200.01144408055376
6.001066,7.00159,199.8845317030994
7.00159,8.001074,200.10331679316178
8.001074,9.000377,200.15035614394637
9.000377,10.001411,199.38410457352464
10.001411,11.001618,200.357608528539
11.001618,12.001038,200.42905141497369
12.001038,13.001054,199.97530158557362
13.001054,14.001065,199.7067057657048
14.001065,15.001089,200.00605564146042
15.001089,16.001089,200.291232
16.001089,17.001068,199.7023019210379
17.001068,18.001051,200.0034615235542
18.001051,19.001068,199.98587085517738
19.001068,20.001074,200.02043978527388
20.001074,21.001087,199.9974652704236
21.001087,22.001074,200.63892706461073
22.001074,23.001066,199.35461624978552
23.001066,24.001042,200.0156525103527
24.001042,25.001045,199.96711605155406
25.001045,26.001073,200.01602871435978
26.001073,27.001066,200.01224283406611
27.001066,28.001038,200.00566699536515
28.001038,29.001074,199.9820804040382
29.001074,30.001072,200.28085388075112
30.001072,31.001077,200.36571681090044
31.001077,32.001076,199.65517830639166
32.001076,33.001083,199.6967074635453
33.001083,34.001055,200.00566699536515
34.001055,35.001099,200.8108146881299
35.001099,36.001081,199.34582834506034
36.001081,37.001048,199.86647178540952
37.001048,38.001065,200.5681969283065
38.001065,39.001062,199.39675424863532
39.001062,40.001045,200.01424570674862
40.001045,41.0011,199.97829009658165
41.0011,42.001062,200.01845425444736
42.001062,43.001051,200.02383763471093
43.001051,44.001066,199.97549229401815
44.001066,45.001076,200.01962908737812
45.001076,46.001037,199.98629175316944
46.001037,47.00107,200.0150273091425
47.00107,48.001071,199.97830528582642
48.001071,49.001063,200.02322959001523
49.001063,50.001045,199.982095798258
50.001045,51.001067,200.01722087650225
51.001067,52.001084,200.09370901686793
52.001084,53.001075,200.00186407704948
53.001075,54.00108,199.96671080863976
54.00108,55.001047,200.00666841483869
55.001047,56.001038,200.02343227116972
56.001038,57.001056,200.00724774899172
57.001056,58.001047,199.98029588292923
58.001047,59.001061,199.99727454063782
59.001061,60.001044,200.01424570674862
60.001044,61.001071,199.9946758835509
61.001071,62.001045,199.98369310124684
62.001045,63.001076,199.97229797555138
63.001076,64.001074,200.02203735624445
64.001074,65.001081,200.0202251881325
65.001081,66.001074,200.00145875886076
66.001074,67.00106,199.99208130738657
67.00106,68.001076,199.98608541331225
68.001076,69.001065,200.02383763471093
69.001065,70.001072,199.9878734156738
70.001072,71.00108,199.98768269389862
71.00108,72.00107,200.02363495273494
72.00107,73.001083,199.9974652704236
73.001083,74.001075,199.98009324548428
74.001075,75.001073,200.02203735624445
75.001073,76.001061,200.024028394593
76.001061,77.001058,200.48594149466624
77.001058,78.005457,198.6195003391876
78.005457,79.001037,200.9096491197938
79.001037,80.001071,199.9717020319091
80.001071,81.001053,199.960527410014
81.001053,82.001104,200.03299400140853
82.001104,83.001075,199.97351672365883
83.001075,84.001112,199.99267329480534
84.001112,85.001076,200.03961766737265
85.001076,86.001078,199.97809073281593
86.001078,87.001068,200.02363495273494
87.001068,88.001071,200.37690683028237
88.001071,89.001069,200.31320594631444
89.001069,90.001676,199.15664518744867
90.001676,91.001074,200.16369993093625
91.001074,92.001213,199.97226824833567
92.001213,93.001069,200.01808356847653
93.001069,94.001059,200.0020667367599
94.001059,95.001066,199.9986573398267
95.001066,96.00107,199.99925337985718
96.00107,97.001062,200.00166141774977
97.001062,98.001037,200.61976234739157
98.001037,99.001086,199.77459604007
99.001086,100.001071,199.604054126843
100.001071,101.001828,200.24748885840478
101.001828,102.001091,198.45323830547707
102.001091,103.001091,201.294144
103.001091,104.001071,200.0040695136297
104.001071,105.001045,200.00526166176252
105.001045,106.001075,199.97248867826713
106.001075,107.001084,199.9982758760716
107.001084,108.001072,200.024028394593
108.001072,109.001079,199.95552164321506
109.001079,110.001073,200.02283615129969
110.001073,111.00107,200.00066004841486
111.00107,112.001066,200.1302712224796
