,result,table,_start,_stop,_time,_value,_field,_measurement,asset_id,asset_tag,category,pdu_ip,sensor_id,sensor_name
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:13:05.564137984Z,38.24,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:14:05.571141888Z,41,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:15:05.55504896Z,41.57,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:16:05.566988032Z,40.69,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:17:05.583847168Z,40.48,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:18:05.572630784Z,40.49,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:19:05.583270144Z,40.67,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:20:05.558529024Z,41.65,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:21:05.55994112Z,41.2,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:22:05.566631168Z,41.03,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:23:05.568716032Z,41.17,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:24:05.595654912Z,40.77,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:25:05.558584832Z,41.55,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:26:05.5286592Z,41.37,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:27:05.596884992Z,40.77,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:28:05.557990144Z,40.87,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:29:05.580646912Z,41.01,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:30:05.564676096Z,41.24,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:31:05.590985984Z,41.97,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:32:05.601982208Z,40.87,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:33:05.597901056Z,38.92,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:34:05.588588032Z,38.05,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:35:05.578644992Z,38.74,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T03:12:30Z,2026-08-04T03:36:30Z,2026-08-04T03:36:05.594006016Z,39.52,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2

