,result,table,_start,_stop,_time,_value,_field,_measurement,asset_id,asset_tag,category,pdu_ip,sensor_id,sensor_name
,_result,0,2026-07-20T06:11:20Z,2026-07-20T06:42:08Z,2026-07-20T06:11:48.037156096Z,38.03,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-07-20T06:11:20Z,2026-07-20T06:42:08Z,2026-07-20T06:12:48.03945216Z,40.76,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-07-20T06:11:20Z,2026-07-20T06:42:08Z,2026-07-20T06:13:48.033603072Z,40.56,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-07-20T06:11:20Z,2026-07-20T06:42:08Z,2026-07-20T06:14:48.003244032Z,39.04,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-07-20T06:11:20Z,2026-07-20T06:42:08Z,2026-07-20T06:15:48.00977792Z,39.91,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-07-20T06:11:20Z,2026-07-20T06:42:08Z,2026-07-20T06:16:48.000279808Z,40.53,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-07-20T06:11:20Z,2026-07-20T06:42:08Z,2026-07-20T06:17:47.991857152Z,39.73,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-07-20T06:11:20Z,2026-07-20T06:42:08Z,2026-07-20T06:18:48.002343936Z,40.85,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-07-20T06:11:20Z,2026-07-20T06:42:08Z,2026-07-20T06:19:48.006660864Z,39.53,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-07-20T06:11:20Z,2026-07-20T06:42:08Z,2026-07-20T06:20:48.021748992Z,40.44,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
