,result,table,_start,_stop,_time,_value,_field,_measurement,asset_id,asset_tag,category,pdu_ip,sensor_id,sensor_name
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:07:05.608669952Z,38.93,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:08:05.612544Z,38.4,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:09:05.610636032Z,41.98,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:10:05.589664Z,41.09,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:11:05.624790016Z,41.08,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:12:05.62003584Z,42.29,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:13:05.627238912Z,42.42,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:14:05.61165312Z,42.39,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:15:05.600212992Z,41.66,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:16:05.630418176Z,42.1,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:17:05.5732032Z,40.81,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T04:07:00Z,2026-08-04T04:30:30Z,2026-08-04T04:18:05.636358912Z,42.35,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
