,result,table,_start,_stop,_time,_value,_field,_measurement,asset_id,asset_tag,category,pdu_ip,sensor_id,sensor_name
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:18:05.749654016Z,38.94,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:19:05.751954944Z,41.78,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:20:05.743486976Z,40.69,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:21:05.756082176Z,40.67,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:22:05.717089024Z,40.86,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:23:05.71670784Z,40.81,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:24:05.71277696Z,41.53,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:25:05.753586176Z,41.08,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:26:05.766849024Z,40.58,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:27:05.7608Z,41.02,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:28:05.762702848Z,40.73,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:29:05.759430912Z,41.61,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:30:05.753926144Z,40.85,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:31:05.766924032Z,41.13,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:32:05.761483008Z,40.42,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:33:05.757456896Z,41.23,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:34:05.747878912Z,40.75,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:35:05.764647936Z,40.55,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:36:05.764574976Z,40.72,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:37:05.77954688Z,41.07,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:38:05.76783488Z,38.77,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:39:05.76525696Z,39.17,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-04T06:17:30Z,2026-08-04T06:41:00Z,2026-08-04T06:40:05.74945408Z,38.61,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2

