start_s,end_s,mbps
0.0,1.001057,205.6168650579447
1.001057,2.001059,200.56042555268067
2.001059,3.00106,199.84889740923938
3.00106,4.001049,198.99934633778958
4.001049,5.001062,200.18079088832488
5.001062,6.001063,199.81654544009263
6.001063,7.001048,200.00306812018098
7.001048,8.001055,199.9986573398267
8.001055,9.00107,199.8353023997223
9.00107,10.001065,199.2030453678476
10.001065,11.001052,200.6928477652462
11.001052,12.001063,201.0007715733556
12.001063,13.001076,199.57689473523828
13.001076,14.001058,200.00366418650202
14.001058,15.001048,199.99128262877235
15.001048,16.001069,200.07135433593427
16.001069,17.001056,200.31540286079786
17.001056,18.001072,199.5978676147208
18.001072,19.001045,200.37213022866925
19.001045,20.001071,199.6282201366513
20.001071,21.001063,199.79676378122772
21.001063,22.001075,200.752526911823
22.001075,23.001051,200.20976917316537
23.001051,24.001095,199.6354103920819
24.001095,25.001067,200.01645129747857
25.001067,26.001063,199.0302988297275
26.001063,27.001087,199.96292067502026
27.001087,28.001056,199.22979101087938
28.001056,29.001072,200.7733048382339
29.001072,30.001074,200.99178467850643
30.001074,31.001065,199.79696623290712
31.001065,32.001048,200.35933956896977
32.001048,33.001048,200.183392
33.001048,34.000411,199.7930271270911
34.000411,35.001071,199.4586407406611
35.001071,36.00105,200.41406085433462
36.00105,37.001053,200.44161063745
37.001053,38.001058,199.92357502461158
38.001058,39.001078,198.80984240334848
39.001078,40.001057,199.109169476624
40.001057,41.001062,201.28235222149928
41.001062,42.001077,198.9941630339472
42.001077,43.001056,201.64346264821077
43.001056,44.001047,200.16362553295133
44.001047,45.00126,198.96555096548948
45.00126,46.001066,200.79390065088998
46.001066,47.001069,200.1720114409182
47.001069,48.001053,199.64738117621107
48.001053,49.001067,199.59827210571905
49.001067,50.001058,200.28225060061268
50.001058,51.001053,199.12755698989315
51.001053,52.001051,201.14357562910672
52.001051,53.001054,199.449485594213
53.001054,54.00109,199.39976536808143
54.00109,55.001052,200.60081240022512
55.001052,56.001082,200.54402350893733
56.001082,57.001083,199.4498897897627
57.001083,58.001086,200.27985111953092
58.001086,59.001057,199.88724221932895
59.001057,60.001071,198.8110510854739
60.001071,61.001055,201.18951781037075
61.001055,62.001051,199.82831801662607
62.001051,63.001055,200.01003733614857
63.001055,64.001065,199.39416335052948
64.001065,65.001056,200.7998872594986
65.001056,66.001048,200.58400206891758
66.001048,67.001081,199.6160324843399
67.001081,68.001053,199.60664781716883
68.001053,69.001056,198.3387369045021
69.001056,70.001068,200.07314309169814
70.001068,71.001049,202.13913944968107
71.001049,72.001049,199.45008
72.001049,73.00106,200.3968741964519
73.00106,74.001052,200.00166141774977
74.001052,75.00106,199.56711005302174
75.00106,76.000228,200.1989858077017
76.000228,77.001053,200.2338695479196
77.001053,78.001056,199.99946795513785
78.001056,79.001048,199.60265023083846
79.001048,80.001053,199.9990626466609
80.001053,81.001052,199.3963620441386
81.001052,82.001067,199.99705997006365
82.001067,83.001049,200.00366418650202
83.001049,84.001062,201.00036423894238
84.001062,85.001044,200.1869954865759
85.001044,86.001065,199.00376073493942
86.001065,87.00105,200.9628585365886
87.00105,88.001074,199.4453010777382
88.001074,89.001073,200.02183467791684
89.001073,90.001069,199.97929461955283
90.001069,91.001074,200.39806864892157
91.001074,92.001066,200.36832034626283
92.001066,93.001051,199.23739261945127
93.001051,94.001189,200.9644499916608
94.001189,95.001064,196.82181694393083
95.001064,96.001052,201.60929538693745
96.001052,97.001071,199.58648898239466
97.001071,98.001054,201.0171747438289
98.001054,99.001068,200.02962608941502
99.001068,100.001051,200.22992937063685
100.001051,101.00105,199.74145039380934
101.00105,102.001053,199.40634972276794
102.001053,103.001051,200.98181530129
103.001051,104.002341,199.89318504297376
104.002341,105.002875,198.80470683198365
105.002875,106.001049,201.73800323209326
106.001049,107.001064,199.7274640194947
107.001064,108.00105,200.06757036476873
108.00105,109.001232,199.34908797017067
109.001232,110.001066,200.2274135375451
110.001066,111.001071,199.20105064213956
111.001071,112.001049,200.00446292094242
112.001049,113.00106,201.37820743392038
