start_s,end_s,mbps
0.0,1.001055,99.83000712161038
1.001055,2.001094,95.45624697825696
2.001094,3.001102,95.24352728781409
3.001102,4.001072,95.96969328045701
4.001072,5.001053,96.40000893836422
5.001053,6.001068,96.0516452687025
6.001068,7.001065,96.12886248633505
7.001065,8.001092,83.36885793463453
8.001092,9.001098,96.20349058251176
9.001098,10.001093,94.80261865681834
10.001093,11.001089,98.24263233305253
11.001089,12.001238,95.4349630823158
12.001238,13.00049,94.87310706207907
13.00049,14.001072,97.23665823379595
14.001072,15.000166,96.18336522482639
15.000166,16.001066,96.02058657839264
16.001066,17.001074,94.86609030241176
17.001074,18.001065,96.0216002233392
18.001065,19.00106,94.53301730698095
19.00106,20.001088,95.92099285174845
20.001088,21.001076,97.2620612513928
21.001076,22.000168,96.00006570687977
22.000168,23.001067,96.4839850219142
23.001067,24.000575,96.10036714514636
24.000575,25.00253,94.67097917323957
25.00253,26.001096,96.16942966918533
26.001096,27.001095,97.17472246510184
27.001095,28.000228,96.31992625863636
28.000228,29.001103,94.643842998414
29.001103,30.001092,95.90316951075503
30.001092,31.001067,97.39273631991041
31.001067,32.000203,96.1577390684624
32.000203,33.001115,94.86660629734817
33.001115,34.0011,95.92512083085356
34.0011,35.001087,97.18667082538414
35.001087,36.000235,93.72811130036256
36.000235,37.001097,94.42957748015509
37.001097,38.001087,96.03248162896834
38.001087,39.001059,97.43616959469017
39.001059,40.001063,96.1605382501988
40.001063,41.00106,94.651450083303
41.00106,42.001122,96.2735841131064
42.001122,43.00108,97.41596554303526
43.00108,44.00108,95.805056
44.00108,45.000165,94.80261553069137
45.000165,46.00017,96.0526070847519
46.00017,47.000255,97.41437614591791
47.000255,48.000247,96.07542335655843
48.000247,49.000202,97.189781686622
49.000202,50.001111,93.38004825976411
50.001111,51.001093,97.4675464745824
51.001093,52.001145,96.46865001777459
52.001145,53.001073,97.97969477424189
53.001073,54.001076,93.4322975500547
54.001076,55.001078,96.689148053841
55.001078,56.000207,93.77306859350375
56.000207,57.001089,95.8930195247336
57.001089,58.000169,96.4005923224545
58.000169,59.001065,95.59000155523954
59.001065,60.001104,95.34841118185133
60.001104,61.002047,96.04879122642029
