start_s,end_s,mbps
0.0,1.001082,517.1371907716499
1.001082,2.001077,499.9056069224742
2.001077,3.001058,499.826335638808
3.001058,4.00106,499.9883627446224
4.00106,5.001087,499.98668970887735
5.001087,6.001069,499.998376272133
6.001069,7.00039,500.555725403144
7.00039,8.001119,489.8512037125113
8.001119,9.001058,471.66700015550845
9.001058,10.001057,536.8064959347286
10.001057,11.001099,498.3724314605329
11.001099,12.000235,500.842694577827
12.000235,13.001096,501.59565371523274
13.001096,14.001064,499.87596787714
14.001064,15.001064,496.473792
15.001064,16.001086,504.39969211114504
16.001086,17.000142,499.8033755648988
17.000142,18.000192,499.7056003587162
18.000192,19.001084,499.8885418686043
19.001084,20.001058,500.1317812372424
20.001058,21.001055,500.3898752780383
21.001055,22.001072,497.371169349285
22.001072,23.001061,498.81942041155673
23.001061,24.001055,498.1375268223439
24.001055,25.000147,345.4771872138634
25.000147,26.001082,201.62326662155334
26.001082,27.001079,529.7332267280402
27.001079,28.001067,501.14926803564424
28.001067,29.001106,495.2682457317426
29.001106,30.001079,505.546002199115
30.001079,31.001086,499.7701809423557
31.001086,32.001076,498.7973467472962
32.001076,33.00109,501.27646445309
33.00109,34.001063,498.4715071813536
34.001063,35.000143,499.82374068789375
35.000143,36.001056,500.977027975725
36.001056,37.001057,496.3978305981382
37.001057,38.001074,489.9842552734804
38.001074,39.000155,490.0115609868087
39.000155,40.001067,522.978429264427
40.001067,41.001083,500.5852836282532
41.001083,42.001061,500.04351001392524
42.001061,43.001067,498.9511380194658
43.001067,44.000154,500.7269356840234
44.000154,45.001058,499.6024573429356
45.001058,46.001062,499.99813344964303
46.001062,47.000169,500.7816604142517
47.000169,48.001081,500.36343703068104
48.001081,49.00109,497.49382405860086
49.00109,50.001068,501.8552618618018
50.001068,51.001061,491.2254096799777
51.001061,52.001061,505.241184
52.001061,53.001535,504.34431283176673
53.001535,54.001085,499.2219053797236
54.001085,55.001088,490.37937055559064
55.001088,56.001068,510.29831582634773
56.001068,57.000172,493.486632682691
57.000172,58.001066,506.7508618327727
58.001066,59.000152,499.097539983232
59.000152,60.001068,499.18703059292176
60.001068,61.00108,499.99414000143287
61.00108,62.001068,500.0061503404843
62.001068,63.000155,500.45708930781944
63.000155,64.001091,501.19176480001903
64.001091,65.001067,497.2729688308014
65.001067,66.001067,502.739296
66.001067,67.001066,495.2664858431103
67.001066,68.001062,494.1032852070034
68.001062,69.001063,490.35879635741003
69.001063,70.001093,517.7997729111494
70.001093,71.001063,501.00730876842255
71.001063,72.001077,500.6186496279537
72.001077,73.00109,499.36819930321934
73.00109,74.001062,497.878875669957
74.001062,75.001065,501.87508029570586
75.001065,76.001067,501.573607532032
76.001067,77.001076,498.2702651166768
77.001076,78.001067,501.3095359368986
78.001067,79.001079,498.1285304636296
79.001079,80.001072,500.42422583016145
80.001072,81.001113,500.2492457811274
81.001113,82.00107,497.0882743431802
82.00107,83.001071,504.0544632962043
83.001071,84.000157,498.719754695933
84.000157,85.001062,493.7191819091646
85.001062,86.000162,506.7109048823654
86.000162,87.001062,498.494667776312
87.001062,88.001057,502.23496258506924
88.001057,89.000356,499.1530473911609
89.000356,90.001062,501.2207834724984
90.001062,91.00106,499.2355077296733
91.00106,92.001083,500.49549290355844
92.001083,93.001084,499.23401989333735
93.001084,94.001079,498.7301450371832
94.001079,95.000222,499.8569832265472
95.000222,96.000209,499.5860755278235
96.000209,97.001055,503.0362410900564
97.001055,98.001058,491.73815050611086
98.001058,99.001057,492.7430272861428
99.001057,100.001072,513.3861767494242
100.001072,101.001061,501.14879009718845
101.001061,102.001095,500.53313856304425
102.001095,103.000467,499.01946149585245
103.000467,104.001071,501.4227238920735
104.001071,105.001084,499.56230878099717
105.001084,106.001065,500.46260373673437
106.001065,107.001098,499.9620827654612
107.001098,108.001055,499.59026986631
108.001055,109.00111,497.3091821339526
109.00111,110.001091,502.71650259210054
110.001091,111.001056,499.3705919415587
111.001056,112.001079,496.94763853043787
112.001079,113.00108,502.08099317825196
113.00108,114.001087,497.46242117363346
114.001087,115.001065,475.53093888164324
115.001065,116.001114,523.3973641367202
116.001114,117.001062,500.0908563474035
117.001062,118.000299,502.1842541127148
118.000299,119.001502,502.0060044247215
119.001502,120.001071,500.3883719819704
120.001071,121.000149,499.07997183673797
121.000149,122.00107,501.67334534504414
122.00107,123.001064,499.6365118463373
123.001064,124.001065,496.20371878325767
124.001065,125.001069,499.6638308046103
125.001069,126.00108,499.8437020868397
126.00108,127.001066,504.59042784430403
127.001066,128.000161,490.4904106981562
128.000161,129.001068,501.12013596165133
129.001068,130.001091,507.3863103638139
130.001091,131.001079,497.53658475377085
131.001079,132.001081,498.88839697376676
132.001081,133.001016,502.95533051493027
133.001016,134.000163,500.40543887589126
134.000163,135.001059,500.5330379001587
135.001059,136.001061,500.33345004528303
136.001061,137.001058,499.94772996034254
137.001058,138.001056,496.37774193824544
138.001056,139.001055,491.729330258985
139.001055,140.00106,511.29923203203566
140.00106,141.000166,499.74597793520985
141.000166,142.000154,499.984582082085
142.000154,143.001067,501.2679303748678
143.001067,144.001058,497.847840780599
144.001058,145.000169,497.59554807277016
145.000169,146.001057,504.21111357433426
