start_s,end_s,mbps
0.0,1.001096,559.7878108449273
1.001096,2.001107,554.3670081158587
2.001107,3.00034,551.1292400316463
3.00034,4.001101,550.4386025519062
4.001101,5.001113,547.0765171231035
5.001113,6.000155,549.9069208282954
6.000155,7.001102,548.3755051664217
7.001102,8.001124,471.369028560103
8.001124,9.00111,554.9200608160794
9.00111,10.001118,551.9638474523865
10.001118,11.001108,533.8456977067736
11.001108,12.001104,550.6008868308082
12.001104,13.001123,557.3604756351344
13.001123,14.00112,543.2995391588021
14.00112,15.001128,567.967175633446
15.001128,16.001113,605.11011297808
16.001113,17.001986,500.1997568046865
17.001986,18.001102,550.5461688790352
18.001102,19.001112,574.953986652073
19.001112,20.001163,528.0116200150387
20.001163,21.001104,542.531918048032
21.001104,22.001114,606.6370613910593
22.001114,23.001117,513.1335427428731
23.001117,24.001118,539.1671338101523
24.001118,25.001113,550.5583085299222
25.001113,26.001121,494.2483404274339
26.001121,27.001101,628.9570442237632
27.001101,28.001108,516.8411328764087
28.001108,29.00112,533.629031032695
29.00112,30.00111,550.9277247590237
30.00111,31.001125,542.631945467143
31.001125,32.001112,576.45542635376
32.001112,33.001123,539.4852513278751
33.001123,34.001106,584.84782299932
34.001106,35.001121,501.5886579525273
35.001121,36.001109,555.7708824317308
36.001109,37.001104,548.2720890833012
37.001104,38.001119,576.5578998867385
38.001119,39.001113,550.4402416883026
39.001113,40.0011,565.9840262903502
40.0011,41.001122,524.3173008538072
41.001122,42.001116,545.662900928381
42.001116,43.001103,551.4146529786442
43.001103,44.001124,574.0634116703027
44.001124,45.001121,560.4245821954073
45.001121,46.001101,531.3706738458469
46.001101,47.0011,549.164972457313
47.0011,48.000183,542.5121170835563
48.000183,49.001121,541.2804076377843
49.001121,50.001125,529.4275501688078
50.001125,51.001148,615.9786919362269
51.001148,52.001116,485.6837696175974
52.001116,53.001102,534.5272311718481
53.001102,54.001122,568.9847968500691
54.001122,55.001104,553.0350429641001
55.001104,56.001102,552.8752324336823
56.001102,57.001099,547.9582410428154
57.001099,58.001119,562.8919588723139
58.001119,59.001121,552.8190716801306
59.001121,60.001122,545.810071474953
60.001122,61.001098,579.2441218329684
61.001098,62.00111,513.2583002991092
62.00111,63.001114,517.7053896800822
63.001114,64.001113,534.8761579787578
64.001113,65.001103,532.1202404287686
65.001103,66.001102,566.5487980719777
66.001102,67.001103,561.2527447476723
67.001103,68.001117,550.1057354074741
68.001117,69.001113,584.0853405513491
69.001113,70.001102,509.8300058237327
70.001102,71.001125,573.684817008024
71.001125,72.001103,543.072616400993
72.001103,73.001106,560.583001332467
73.001106,74.001117,508.8158916865517
74.001117,75.001119,566.277476405894
75.001119,76.001104,533.6542556846305
76.001104,77.001112,565.012383233439
77.001112,78.001132,496.7765789756484
78.001132,79.001115,549.5296230376229
79.001115,80.001115,583.30656
80.001115,81.001105,504.64233327653824
81.001105,82.00112,578.40193618863
82.00112,83.001104,483.4436585506599
83.001104,84.00112,541.9520468337245
84.00112,85.000208,589.969930871762
85.000208,86.001105,512.6967254517193
86.001105,87.000953,561.2415281348899
87.000953,88.001105,533.6945307840389
88.001105,89.001108,543.3286527544328
89.001108,90.001126,554.6434880829186
90.001126,91.001118,526.9212325316872
91.001118,92.001105,581.9337695383243
92.001105,93.001113,580.4980835488036
93.001113,94.001105,481.1751391566147
94.001105,95.001106,504.77699060714855
95.001106,96.001117,566.1214392020198
96.001117,97.001105,581.1351543092422
97.001105,98.001105,515.712448
98.001105,99.001118,562.399860281631
99.001118,100.001108,550.916940651036
100.001108,101.001123,560.4468458807386
101.001123,102.000116,549.2538138356697
102.000116,103.001102,529.7269797745377
103.001102,104.001124,580.63010694703
104.001124,105.001104,570.258556659723
105.001104,106.001123,508.8873144088613
106.001123,107.001103,568.8242559347519
107.001103,108.001109,558.7157097948586
108.001109,109.00211,529.3419684755124
109.00211,110.001101,548.9742280937608
110.001101,111.001115,550.1488708058439
111.001115,112.0011,562.005817535593
112.0011,113.00018,542.567705036446
113.00018,114.001105,534.823078133445
114.001105,115.001218,567.8428358502957
115.001218,116.001122,556.7774634884405
116.001122,117.000292,513.5829110831662
117.000292,118.001106,556.475946266134
118.001106,119.001119,568.5143088316328
119.001119,120.001119,536.01872
120.001119,121.001097,568.4802792200236
121.001097,122.001117,493.04538970077544
122.001117,123.001101,621.7722362175566
123.001101,124.0011,529.484152515152
124.0011,125.001105,535.7248697379931
125.001105,126.001144,529.1933872809514
126.001144,127.001111,573.954216526805
127.001111,128.001119,532.6929933691297
128.001119,129.001123,567.9154901727283
129.001123,130.001108,610.750229694723
130.001108,131.0011,484.4966376854979
131.0011,132.001103,555.385128823334
132.001103,133.00112,518.9711531359078
133.00112,134.001106,558.8886284041687
134.001106,135.001123,522.2925685159777
135.001123,136.001122,547.2130664794876
136.001122,137.001122,577.817504
137.001122,138.001099,544.5937456822687
138.001099,139.001117,562.2568550377246
139.001117,140.001107,510.35791050993004
140.001107,141.001625,586.6369109860312
141.001625,142.002024,530.9109539844616
142.002024,143.001108,562.5018460427436
143.001108,144.001125,525.9159307487811
144.001125,145.001115,549.9140186081956
145.001115,146.001105,552.3512270133778
146.001105,147.001119,548.6067803141307
147.001119,148.00111,572.4630083395931
148.00111,149.001103,535.903833255841
149.001103,150.001115,598.547929400184
150.001115,151.001095,504.625818222327
151.001095,152.00113,573.1926470128615
152.00113,153.0011,537.6847924010593
153.0011,154.001101,585.171633936842
154.001101,155.001123,518.3323128450484
155.001123,156.001102,482.960788920605
156.001102,157.001117,588.6250146342044
157.001117,158.001121,562.4372403767094
158.001121,159.001104,555.3099452298272
159.001104,160.001124,549.735742353976
