,result,table,_start,_stop,_time,_value,_field,_measurement,asset_id,asset_tag,category,pdu_ip,sensor_id,sensor_name
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:43:06.8602368Z,38.91,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:44:06.807789056Z,39.08,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:45:06.854032128Z,38.65,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:46:06.867795968Z,38.9,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:47:06.865408Z,38.91,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:48:06.86633216Z,38.24,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:49:06.863070976Z,38.59,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:50:06.859361792Z,38.83,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:51:06.87527296Z,38.86,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:52:06.875590912Z,38.82,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:53:06.868626176Z,38.83,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:54:06.868624896Z,38.69,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:55:06.850897152Z,38.8,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:56:06.87292288Z,38.72,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:57:06.868865024Z,38.75,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:58:06.827898112Z,38.74,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T05:59:06.880044032Z,39.15,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:00:06.870388992Z,38.85,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:01:06.876391936Z,38.65,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:02:06.87576192Z,41.14,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:03:06.877767168Z,40.15,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:04:06.877163776Z,40.93,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:05:06.878422016Z,41.13,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:06:06.885707008Z,40.83,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:07:06.884155904Z,41.28,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:08:06.88322304Z,41.26,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:09:06.83653504Z,41.5,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:10:06.874913024Z,40.23,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:11:06.892283904Z,41.47,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
